SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
104457,Aircraft Component Maintenance Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104457,NQF Level 5,307,MERSETA ,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/2jd8qtz5BE_3dGfoNYHzAA/JSddFhhJSX5Aibk8-HC6C2C3jtN-FK3EquBuskw7sqhfwn29w27M6abFW1P5HnfF822jrho7-WOtiESCDo9HBNYl6xrBXz23o9xRl26V3KKJttUS1ucxjpY5j_qPNjulFf42PrMAhOD6q-P1K7Djz54WZAc7hzymNsVcnKLBcMU/ueCQW7nBwQjsPapkOvAQ8MdT7pjRyZzLrwYkhb5VMyM),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/OTShA32ACrjI8stqoJqLug/7m6RVL4_q82ta3ciwN3SjE64k5vA91Bcdm9lIuH1SQaPsc6WKozWTLfXGlnqNhX1wSC0RsinN40AEGz2DuYcFcYZN-4l_X27HcW4ZNYNVVjLx1kivx2ARB-O459gfU0jy8GsUKdeYrbxEXKbw3cERLxGYntFGfSzDDCja5OE6zM/Zr86rYysFQXEvL7oTLB7Mg2p7CROWMPc6asOZGkIZm4)"
103219,Aircraft Maintenance Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103219,NQF Level 5,553,NAMB,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/yicTFMr15KDsG4OILfBD1w/09HjwdZUDuRr6NeLqM0PZiMgYg-nNdC0-9ANpte2v-hFCYfq6_C-5IRwOTyHbC4D0jwV5qNoz8DTceVl9XTyHQd0bvQeHMPUF3sMC4WihuoedGj-QkzEfMRR_WJlJSjs6k3UBSp6XIcK3Fj1SZN1u4wJVuDamwqQH9Lgj4DPWgM/IJm_OzaOqIVnEgg9YnBhbd8kqWuRQ_CkaLptr8b4GHI),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/U5ja-EqDCN9cMgsGKxdeOQ/E18B9mCFhD0uarZcdEi8MPiwIReYaxMVRGFTC5ExUWe0sFzjcQCe1ov0bBLj0O30mLJtgLFXahizEdk5mycJO-vAXmaL0lkePRMYmsg14r80FrSPKojrxXNTFAwWw0M1q1f7GL8GdLQUv0mD6QqPNo1EnYcLlbFrbk31_YGmSC0/SgT0bHWetrcYlkfUfiNJLwna28ExtZITaf866i_Ut7w)"
122660,Aircraft Maintenance Mechanic,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122660,NQF Level 5,540,TETA,"QAS - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/xhO7UxfKaOzU-PX7BTYVnA/4R-waFQuW7XoaTuioYBMcxo0mz2KcdJilYcc-higNwJFTa4FrIhFZ2qSAKnhJBNTviLWt8XsftnxboFa-NFR8lZvGGi3K18aAl8xIIGv5EXZ8pBACBwqWAlHZ4Nh9WjzvAQwlq_9OzsyHl3sFFcVWUVVOm9YoiCx3l_0EA2_p6fLzlXrcUmCCM5-p7KIDmFA/AdspqW2c59M48Qx_G-6J8rAa7-aeDQSwmao6urUcL3g),Curriculum - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/knVy1k4XUnOjrKyLksms7Q/zqxBWpA2FSI5HjwyCd3ZAO_YHTUC4EcEnF9J5LbJT6R2ZCVa1o-wDqhBeRqTDL2uUymI-h4QTPcobljrAweJhHsSonN5dRopBj_dUpyEy-ZZmP-QCVKqk2DEWUY476xROgkVk4f--ie97aPRFJu0iZ3B50lxew72EveRJxEiR3ZQQ6D-OqERG0EdlFWuj4OwzBoHnIaLhZosbSbUrVQtfw/i7E19660hF5NwwKcUjB6Zac33cAs1_YquwSXapoMGdA)"
122660,Aircraft Maintenance Mechanic,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122660,NQF Level 5,540,,"QAS - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9eSl-c09EchMH1jf6ZSa0w/V5tdmoWm6PU6IISfrPD89YBib2PJT3GBEZokn8vreHV3V-p388N1tCJHp5l2v-ojdX2ZNAhh3ZcikW95I6DAZ8V8RQY_7jVXqrr-kpTYmtiEDilOxW5phY4Il_SsoXvMtLn1jbKhf_XEtIXQLF7NI09-YWBNDZmqSYq6EckVwQKiccnD53oeAgj53jCGcA8N/ZLpcBwtkep6LyanS2Q-LFkZSymWmq_hc6lglVRXB1rs),Curriculum - Aircraft Maintenance Mechanic.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/4JoLwlslILfN0g9jTyM4kQ/LgGkenm-cwHxL20uUH_s480vUHNZmXfrtqbkU-RnFyBrhWbTsIwGapXhRaTAv4BJ6WA42X-1t5_zv5LzWM6zZuGnQa3z2Gb6KAQmxj2-XFGzBipwibrJjJofEPqEotphxlL0O0ztUVHzdM4BcGDu3fcUkVMC5f238Pzt73WnxbioAXzUcNT-OyQU1JUU8CaLAUCtwbF9chu22y4O4H6cEA/vy-hIIvFOhwTouSAl5bj2hbcfV3WaBswvTBSuSyOZac)"
102498,Aircraft Structures Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=102498,NQF Level 4,546,NAMB,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9v01R6Mkb5nJ7rztrG4vHQ/cqKWqFYgWYOpm3xmMQKE1zaV-jLONBsrKpnWTh00DeBaBtn3b43aMehASAMHjZplE6eo2ElXkylsfhKs1qP_9SXuJFRuXti10Uy6Ea0dRv4E2_FQNjGqGzg1MuSxjWhhRifwT43JNRpcHgeMCCUzj0V0mPikUSwLrUb_AOYjN6o/YC9330VdWTcCfMOKD3RhnAnR7eUVuQw3LlUKklIYIBI),Curriculum Summary Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/LyjvnB9IJjx2q5aF2CtI5A/RKaMgjXSheBErdI2d34iBEXgTscTXSim6pvMWJOG6TV6pV_R588c08fLhUGfLhxhN5Ua4BpvtEPfDtm7ZE8Kp5KNCCdN-vvmwhrP0Fy7O5fuNmMBFfE7PQj1TtUFy4LK1_8twajeak_mOAiyzFDQsD_R5ZluIG6LbK_AEl4rmMY/DH7DJJx6QZcUAsN2IluYqqUDbdzz83AHtgEk60c1uic)"
93791,Airline Ground Crew,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=93791,NQF Level 4,125,TETA,"OC-Airline Ground Crew - Ext Assessment Specs.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ME_Myj2CPwNqjr013r2CWg/1rhne923HUl0xSQvRMIvhiiWPeO9T9DdftL9Epu8uWRmc19tytoIMJv3kqUamSGDz-h8DK4cM76ImqtkxBm0XjXZ34kBfEp-04_Gc4aDqTJkpQ02iK-2vePdQGGbdwVv2twmEE8K-spzk9db7qed6LZRe_KqO3G951_l1H_p4wtOPiAMq_PnQ389YZiSha5W/0CbACq3L0MeLfHtdU804sQPe1xxu9pkmWBqMdI_7NU4),Airline Ground Crew -Curriculum document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/6WXK4dzF_l_L8Q-iSa33qg/_eYL_M69f7pmO2pp69iTSFkm8xaFT_icyg7Ieo-F4lJjQnajR-P4MZ3Hbt8bcTr_PhYDkZluGdYto5A_vzmPcxythuPTpEod8QlsdhCmX3giZIb44Lv1-IZqMIC4vM2i8NHr6TzXj0Sr5I9odeK-5d1JnuNCBIDcg6Yjq48-ykHFWsnzc5KL_AuNKWG9ezA7/UQZiLV7FlrJgg_jYSCr9WYA-kBsGHASbZ-qcTrGZK4c)"
118103,Ancillary Machine Maintenance Assistant,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118103,NQF Level 4,104,FP&M SETA,"External Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/jtp0ISsfQghGXRto955h1Q/ReP4lbOv56LWZwh-OtXHKfTejuVKkHV5ljT2nHaVrOpr6SN4hqwoxhGn9yOCfWI-elWy3DYjSOycC3b4GKG95RTkF_P8LhHB0vgG16m7AaH57imCQvXztlExeroXtrIR3vgJ95yTq55U0yvuL4z_XAK7LYpgKT43mrihq9nWVz2ZgIG2E6a6wzxH28os70Rv/80mTcDUN00uvqnAImk_oni72xKfIvr4GF--iyok8lQI),Curriculum  Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/44Fnvvxgcd-y2YdZONI7Hw/rO_U7FdgXw3UGpf1qpPr_0Hs3JzXs6vEhpNtawmx4hH2mumB05V__ykJhcrD9yFr7RVGkMC8ubxV0SXGg7C_WCaZIc3pGC6MBQwIVlKmxDrLyhBI0iHcguverA86-TmMkd7C8y2sIQIi5cpM2VbZpvM6sXZDqS1zbMb1Svfv0bM/T1dHFCZvh5R-gW8XWwMlWuTSCrsjLsa5etMgzpHHjPM)"
122662,Animation Artist,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122662,NQF Level 5,229,MICT SETA,"QAS - Higher OC Animation Artist.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/P5G5v-jpsFKOokeslwk9mw/6pa543y3mAU8AK-jzzlbQJiBd85HseuNVdntvgcLLqEQsUaZ1q5oTJ0FxDNwqDi-29iGQx1pvTJYfW1FmpUuDRKo-gZrA5Txz07ZJgUc8q_n88SFqiDTApSfXdDs-8wlab_AylMetfFRIfrSu3NHEIwCGnffhLzAu6gF0y50zd5Qx6OEgqqPTZmbvhU7k2dA/xmhr8uHv00uQ_O5wPtTd7Yj0rk5pZ5AJCoTtfwoWSmw),CURRICULUM - Higher Occupational Certificate Animation Artist.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/TMaoVTmZ8fhkECTSwbCv2A/W-1Xuu66aYnIvhKgIK76EKS7CpcCAs1O2Ea0LcII871EtVyTzgbMz0l_TVAqsTxkZjbegIP9BfSerkUbLvQqNk4Z0yGmJ7zkB21XmQijfCBnmWmzi2pawb-0WDR1uhL-L0g19gs6v4HVYKF_uiBZsXpcfyzSqlGRlJuY_5aDbnUhBNwG9CV89NahGVTl8pHzV6xbYqkEM22XSSq7QMMVZTvU-x3v5N9QdN71XzdVkow/WUD4CE0J6JL74IF_oRxqspKbS4U1lMW5W2oMVaMim4g)"
105013,Annealing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=105013,NQF Level 2,116,CHIETA,"Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/mNq5nJ3G1iOrhQr0fJClOw/wPg9UQlSGqorKtzxWaGd91JmOkU7S4Ypx_P1Tvs2Nz3-zoiKkx3uyor8ayIDNYp-vNPAZofSGAxFZj95Dm9Q5Vm93ITLluJ0QsooZhleGczTFOk56Dlond0TASVWCFhm2GkOsLNEK7CA2cVv90jKJl464h0qRFg990fmD-YQkqI/nsytAi4OturBB6wJeu5izpGBmOLOBtYxHbdEnPHQEjU),Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/aR-VhbKeVlzcXfNCI0SIXQ/8OEr7Fr2xnUjpn5EvOn_XqXDbSCZiYAU8MYqT0GeL7VjZOmzMegSUUCJDE8RqmQ2mv_OyNKMoAB37n40DSdciVYSvhf9XEkyYuzc3HSg1fsCOW4Af3YO4s8kyBAODUlyhn4H2rw3yV1x-kfw-pvIOYVI2vs-IZDYNBhNVLEIkc4/fG2jWgtl5yvSw3ZgmKK1U6kqcaPgIoLiOnn9TnUao_Y)"
123686,Annealing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=123686,NQF Level 2,71,CHIETA,"QAS - Annealing Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/Lpj01p_DrTLuN1TZUgGu4Q/5m109f2r_q1JdbTyOJmwNieB99SG3QgQp73LdyllyAUI6LAgbyC4__NO9Nm-WpeeJOEHzmSl8w2AhPWIxiqMhzmbNuHdUC69-nDMhbR16wOqxLewj1a54A8nhen5hMGHkWY5GfmGdMxTh3kq1SsbMr_xrwzv4NG82ucvADa-ReY/NIKOIxB8WR0eogXZ5cuDhLBVRs5MAOtvTYrkdszelUU),Curriculum - Annealing Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/jAMpgsnVi2FY-PT1CMI0dw/WAhmFvPotCKRtZvXgE7orbjfWUHar6FyQnO34I67CUseDHNIa4uj0PpfRe6WuuSgvNsBBjE-b2Cu-QXh4ppbuHnaXZp0qqh5Cp_--ii_vqbZ0Z9X8cWA0srKMpLy3FUu5wEpEZPgUTK8gImfNX0_JES9ATvV3pgX5Pa4cxJ0MUvOydt57dCPiOOVLEl0t0Vz/Vy9eOntHKbBrjo1gt9lgsodF8b-58cZOnUVvVIISpl4)"
118250,Anti Money Laundering Analyst,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118250,NQF Level 6,353,BANKSETA      ,"External Assessment Specification Document- Anti-money laundering .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/23u9B48qODBejGM4XB6BJQ/QH0MeaLeHOMIP6MY4UN99FwJxPvEVkHwOFA4zU4ZBj8XMysOF66FEjKI2-pLQnE-XBXRnMxJS_7N9FY3maiAlApuKWM68TB0oCn8cSTyxKci6dH-ctN4yE4F4pAMbO89J-Pe-Onrs8PT_n0IrL0cf-a722Aa5sJBeZAgnX7o_jjVnZSqfUBHI3BrQ2REfFQKG3cdy8P5bKeI0OfZhhptBA/IWjKjd3mMVGTpjS633YW5BqAHBn6aruv2kfg7rtQ1Y0),Curriculum Document- Anti Money Laundering Analyst .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9tWOW95M7-DYm_N-VoK50A/DSPFxCg8mOoK5_FqKQ9jgPT9AzrrSJrSuvGqqPFtEWgCLOZfZoCTq-ZfYEGH-QCC454wuEQWqTi4KxxjgI5pKqXVKFxrKZhNx1lpYTDPWJhvjXQVlBUiUnC_CFvLCSiJyQs1EU8AjU_FvnU9Weru6_FJzjutluI6osa8hvejKeFqS-gHZN9MeaVbSzbY2e78/mGhTv49_r2czBoMJhBfGsHKXv2wIORpjRMHIRqfcZaU)"
121827,Anti-Poaching Ranger,Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121827,NQF Level 5,105,CATH SETA,"Anti-Poaching Ranger - External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/k-CfsLCOquPZzPaJrf_mxQ/vZKUCV2CgadT1ceh-VP-9xBDlgUOl1VlFuUqjfmNSol1r5sbkh3QIH7asqrxqB6uLenppv1I_94jLA2pwa4aYWVHs5kIfq8IZ3Zb4m-gxb2lIzynpreSnptrt7-6nM_Wltz41mdyjd-RVwDpd7OKp60INUTLZChIFWfzhEuOfGZJkYOKLYptwsGIGSgYkknNmH5XNcBvd4Cqbc99PQ-Opg/hdE0j3qelCNTXxHh4ZjAY4VNKcJUrzHRmpdghnK04Z4),Anti-Poaching Ranger - Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/VhTXnsfzlxywp_kELswdeQ/LjxWFpVcxznLX-IkZJXsJ-XmTsAVKirt80YM39UjXKGFobUdtFZW5-4jaTBfIaaQUYVhF_EIVaMAtRjtajwWPzbBPIEcFaB8J0IFnrA8UCFj0LZhUUoHBbSXcnmE-MAaaVj7umm6qCPOPZQ9o13PgmbZC21ZTQnXpnt5Vzl3paLXU-40eRqPXhQnFf1G-EtM0vjjfs3pbqwkYAB1i57klQ/F47h3Qd88X0-RC889S5FRGYnWRovQJGwN1ubfN-BUsQ)"
102582,Apparel and Related Manufacturing Machine Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=102582,NQF Level 4,576,NAMB         FP&MSETA,"External Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/C5OylPi4uzbgtINqhBecCw/HToryIzec2tMWU3iSzFiVjjMItJx6j0KYAcM0_xvY3zo_IzpJjOWnMPVHw0bSw7PlSbeJHoaf3VIDKN5QLnkNwMLS38lD6y5fpOhmvZ0aJ7dTaJzviCwz9VXbGyDdOwxdEGahg19u2eA0HG7VqncH5K9MtpC9MdjZOtSZCXxidW9yC5bjr-hdQALdx_cLCKy/6wgD2GilnQ9zjO3CnQqr4ThqS1ez7HRe5GUVzuuiQjc),Curriculum  Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/h14nzgBRoW0pZrzI8LI0pA/kO-tkv5pXI64KoZEN6kTixLuwlBQaFIG5VUKMRBb-IVU15b1eaI3LFCLhFK8E7xAOhi5gSnF7SqFtYDzV472EZh0sBJJ6R0PHOwC0vQiP0HxhT97J_srepl0F93yb0OTIuA3gZ-wekrIk8meMhEF6JN_oyRMa8ZTnGXoTTYH25g/eZDqDXt8tSxaUkgUKNs8NeUe16ZzlTdLP2TvIrIZr9Q)"
115466,Apparel Pattern Designer Assistant,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=115466,NQF Level 5,43,FP&M SETA,"Assessment Specifications Document-Apparel Pattern Designer Assistant.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/D7vVDIa0xuGVJbq2fDEJ5A/gBe5xrBF6C194FgaxA2B7uqyN-ZlmB8oyW4nSBa8Y6Gg5yialQ8rAFPKlna0wMrbqPhijuQiLqztZ0YzJPrWANY9ct25TsGCTYex4K_TbQ8b55aYgsHfe9pYiiC2xXR5FfBxcBsUWFNVjJecAV0ZTIDABVHTFkUtClbkFZdssmD36_mi9l8ZYPvBB0Nu2yBFShuYWltrjPABM9WKXICguA/PGRj1xE3fejWQp3X4zCRnEITG_Tg-MM8BrHIx6eNMWM),Curriculum Document- Apparel Pattern Designer Assistant .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/FJdHJbx0xwl-NqAPGsD6lA/POTuUQUSDXqGRmJNq0oBTASAiMX49u_b-EnVWyaM37ixDv1eEfXZkvbABGMBUlefedXNm5f9AOxDWv_587tnng3pTxCNuv-F0anGq9a3tMiHNsmTcnPGCUl7B6HP8uPqnWEoWtkJEp2AmedNdvD7D-jv_KWJM1TtG-oN5TTht1_9873AOPQp6IlUnTD3aWTdIp96T5W3g4uzAbBG38a0lQ/gDRbnxkmIp51lfXv9CkjUwgMd4QiiJMZkJ2IhxDGmAQ)"
115455,Apparel Pattern Maker and Grader,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=115455,NQF Level 5,291,FP&M SETA,"Assessment Specifications Document-Apparel pattern Maker and Grader .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/755DVaZELspCRvprIKV96A/h0IVYmnrtZqVjf5LiQ7we71MTyUXXTNdNaWZF0nVRUILo6z7TSLHDap6W6a2lxnQimW03abHFsiPrkke4uLZHtc_OhZrwfFLHDCZGmkejS-lIghSnaCSglt5u6gA9YWnVt1fvW42VX2u87K6JbropFBG2_WJdPCAwpASZuAvODIPnzMhrunGE2ZqL4PiXJ3a2IA5ERKTBHLtTpMJiwjyyQ/vi2dBiJqQLaoS3fDuZXy6JCYKBo0jGiuX49Z4gLQWNQ),Curriculum Document- Apparel Pattern Maker and Grader .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/qtqIAGGkjiRmdU7qa5ds3Q/WGUs4aKy_Lu-vDBB7btae_S2TVtzNjBZ00kU-q-nU4fEOZNQUhGQGcpbyBCeynCj-i2I5MFVkSYHeu2g5INLZivM0uT_aH37d3BCuoy4GHJ1n7DA-qykeQyDIBceowcComIFVCtbvfinqu9FQKeSvzy72qvgsjXMzddd1NbWAItGi_Y8osdzmYmA8sVjHLUX/lq0Z5-TaxOqjgbYl7KdRrRlQyzuyAEMryCsvKdh46IY)"
104904,Aquaculture Farm Worker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104904,NQF Level 2,71,AGRISETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/P1mOlN26xmwoBF1q_hJlLg/6GA-HOwncU6stSS29nLX3pRMKRz5fWg1xKCKhNy55jpIqPXBgbxYTbJqEaCuLbFSGCxhz0JaFs9yFarvaRMABYDDgsDhgKqBbhqNwTp0MHtdL4GBgHRSFJD_xQY84me4H94cfYKBcQNHBDNb9n7E0Npj2YicCj3EnjXFJXfz-s-4Dx7eQl5XVmreEDaN9duU/_dhTz2DttvXUOlVme3sUVMZalQ3UXJqo9UIX0z1OpJA),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/2C62Ub-cyMLC1xJ_X51vbw/_0MfUuJAq2pmz5fTCAb6oLiqIB4Yd9-g2KodpZovL5Cd0f-MR_TEuFtcRVihMAT2s2MJiH0wDw7Ac5sfr67ugRXwa4VbXGS1A5nPO2fYas2eSeoQpak_bFnvRYbqCmh3hA8lYjXPuhIW8ZNsGS4z2iwWkd94wJirFr_Fk_TUuOs/JuyIUaTB4d488oIp5rtHTVq0VcucTB-sNs39fyD1sVM),OC- Aquaculture Farm Worker.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/E6OO0qcMi1aZZpEPOTDdew/cSjEoK8Dbx0nv4Gu_VPHbJzz_b0GMj6Numhpdmh5ILi5eQfUNY06IGABbedS61RyD_UIz_2UwuPsFl3oTGHYvVymwCbXJNkU1g2jlwmYB7AiW3QMNUMjgUhRy9pRisLratsL_EshjYChLI9Lxk4jGU1f9eu9b5ojBtNyw0rngHc/JHrQekTtlDDy2i0oOmvHrmzQ3PWB3EbVmlo45vxtf50)"
104912,Aquaculture Farmer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104912,NQF Level 4,176,AGRISETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/Bs9E6FCsTVAjy_GiWQSnDA/ln6p0W5BPZ5E0mTBDHjOfOBKO0IZfkHsQP3b2dseKJkmjtKgEuwpt_BY-4CjZf0QYHYyKrPJoWmHRJkjHVaH4SB-L5KlrX7_ZInLkh4FyiuoAqge2B1cOUwt7wt87ukdqHaEVIC5xm8qbKYW9w-Tm_ucyW7lnKzOzyyEMdiuDHIf-AZxZF9KQpC6u5SiFqDy/Xss6UkE66BWkrfuVM3Mvb_aubDJmozCDUbamWJQsMLQ),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/E6FhrYz4kwakBgG6rrWvWA/WX6Hb4ZerBcdFLv9ZZaFQjwk2wcIqRaz4VaB73K7HPl01qVmdc0SpZLVJvXK6xNHJB8HUCjkL1R9GcqpIiEO7ikhtUm2pyX3y2GGQWm-Ke7ysnZnkHtthVSMPjbyyCUmg_mvJfVQAxmOCqYjt79gUYh02d1CvsB_H0oj7UURCsM/kJ85tpxIbzUGrUtLZKnkec2jpWkmW2CbijImrA5U1Mk),OC- Aquaculture Farmer.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/DAF7oBQ7UGZtAm-NAW_u4Q/aiJC8aAchQDYERGAjzltBWMrCN50LWLGl2qkOAwJ1JOwQtemDvlG_xrJ58_ueKnZASpqm13DVopHOZmfjhS3BbjQfMtusF3GcmS_Ky8riDCw22xefY53l6vJ1IIq7Gl4HwgS5O0wJiH4oeZQ9cPbZCTyoULzirr_fnMymL_TaH0/xD38rlfkZjghpyPl9_t3RsqXFcOgdfvAe8wPGawHPuc)"
94019,Armature Winder,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94019,NQF Level 4,607,NAMB,"67120700 External Assessment Specifications Occupational Certificate Armature Winder.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/jwlgZHqF4OsbAV-ymrgZRw/jKjVBnlOTkPNeRRKR14MLpqKU8jBtxxiLTPMgXAQjv3oj-h_M0VX6gULgUXGgigYijlpqIMRp0YYEVBOwtpalcMO_aLha5axCe3vmtU1j7A4P4EsEXA130V3kMzKAGeVlviFCgGspg3vQ-m-N3FD90bV6TdD0t7cSEPj_98bdNK-06S_DKe5MBEU1g5BcQ041BOekt6OJaAgNrL5s6opOFeJ70Tuxfh1070KkZQN8ME/P_5MzubuvBnykU6wGbm5boF418NZ204MqLquVHieJqI),67120700 Curriculum Document Armature Winder.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/b9mdQ_pf0H_ym-luDQs7ug/0dbY_W_F7Kl2Hfzn_VrCzbYcSvVd5GAlgbTsmYmK4hqB4NI9gkVDTa_dLlXe5lWKqLTnOnCmQWv4AOk-TMfrB3HVWob6kR2QWsYbreMSWtm1OllnNBiKrZGznkm5frYe6PApRRAm1XBsnj5H6fmBPiBQUJqKb9fsu_Mv9cdMpvHwN_-pJGbd7AJ0_tDz-n1Z/g2DDiS6AU9-SIMkkrcKZGGTblLpoX4hKn8wNB0N7GSI)"
99254,Armature Winder (Heavy Coil Winder),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99254,NQF Level 4,540,NAMB,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/cx96ioC2X2YSe3tyY5Vu3Q/KAMjFaOUuBSoROM8l3_MsjN_w029BzqJLbkbqL9AJWjC28vKVTxvBz5R15w_wVP-MNMoUv4d0nY9sGBUv9joqdHUWghVszGiw2hayPrKAQmV-gePsb73AIdMz3T6bclfQgpVrgsYd-WIXtL6TkXiYqPiNSJNUQkj3bkQ-I1OOxxlJUGsIh0owB4gm9UXrJVl/Wgv1tI2IdaBb8j6y3_i6vkpjHuAIA87F3VogYd6xFic),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/WNJbUwJL5ibvT1hVXmTxAg/R67c0kIcL4qZxXthCxGLkBRM5Uk5KtklQeWXX3zXHSxBh7exR1YN9K2XqfgSKrccGxw_oRjzIDVty5k6qlm5e6T3Hut3Y3Ww50ptwAx-7e0swXAprSGIQII61GrAytgnpe_lUKfJE7XzHcuHht55YSAIsW2SweJgaUNpIyk2484/V8J_NEHTTo9FvT3z233D5XXTbxDdSFzvR7hRZrWPWAE)"
